startDate,endDate,value
2022-01-06,2022-04-14,-0.7079
2022-01-06,2022-04-15,-0.7079
2022-01-06,2022-04-16,-0.7079
2022-01-06,2022-04-17,-0.7079
2022-01-06,2022-04-18,-0.7079
2022-01-06,2022-04-19,-0.7079
2022-01-06,2022-04-20,-0.7079
2022-01-06,2022-04-21,-0.7079
2022-01-06,2022-04-22,-0.7079
2022-01-06,2022-04-23,-0.7079
2022-01-06,2022-04-24,-0.7079
2022-01-06,2022-04-25,-0.7079
2022-01-06,2022-04-26,-0.7079
2022-01-06,2022-04-27,-0.7079
2022-01-06,2022-04-28,-0.7079
2022-01-06,2022-04-29,-0.7078
2022-01-06,2022-04-30,-0.7078
2022-01-06,2022-05-01,-0.7077
2022-01-06,2022-05-02,-0.7076
2022-01-06,2022-05-03,-0.7076
2022-01-06,2022-05-04,-0.7075
2022-01-06,2022-05-05,-0.7075
2022-01-06,2022-05-06,-0.7075
2022-01-06,2022-05-07,-0.7075
2022-01-06,2022-05-08,-0.7075
2022-01-06,2022-05-09,-0.7074
2022-01-06,2022-05-10,-0.7074
2022-01-06,2022-05-11,-0.7074
2022-01-06,2022-05-12,-0.7074
2022-01-06,2022-05-13,-0.7074
2022-01-06,2022-05-14,-0.7074
2022-01-06,2022-05-15,-0.7074
2022-01-06,2022-05-16,-0.7074
2022-01-06,2022-05-17,-0.7074
2022-01-06,2022-05-18,-0.7074
2022-01-06,2022-05-19,-0.7075
2022-01-06,2022-05-20,-0.7075
2022-01-06,2022-05-21,-0.7075
2022-01-06,2022-05-22,-0.7075
2022-01-06,2022-05-23,-0.7075
2022-01-06,2022-05-24,-0.7075
2022-01-06,2022-05-25,-0.7075
2022-01-06,2022-05-26,-0.7075
2022-01-06,2022-05-27,-0.7075
2022-01-06,2022-05-28,-0.7075
2022-01-06,2022-05-29,-0.7075
2022-01-06,2022-05-30,-0.7075
2022-01-06,2022-05-31,-0.7075
2022-01-06,2022-06-01,-0.7073
2022-01-06,2022-06-02,-0.7073
2022-01-06,2022-06-03,-0.7073
2022-01-06,2022-06-04,-0.7073
2022-01-06,2022-06-05,-0.7073
2022-01-06,2022-06-06,-0.7073
2022-01-06,2022-06-07,-0.7073
2022-01-06,2022-06-08,-0.7073
2022-01-06,2022-06-09,-0.7073
2022-01-06,2022-06-10,-0.7073
2022-01-06,2022-06-11,-0.7073
2022-01-06,2022-06-12,-0.7073
2022-01-06,2022-06-13,-0.7073
2022-01-06,2022-06-14,-0.7073
2022-01-06,2022-06-15,-0.7072
2022-01-06,2022-06-16,-0.7071
2022-01-06,2022-06-17,-0.7058
2022-01-06,2022-06-18,-0.7028
2022-01-06,2022-06-19,-0.6998
2022-01-06,2022-06-20,-0.6968
2022-01-06,2022-06-21,-0.6939
2022-01-06,2022-06-22,-0.6910
2022-01-06,2022-06-23,-0.6880
2022-01-06,2022-06-24,-0.6851
2022-01-06,2022-06-25,-0.6823
2022-01-06,2022-06-26,-0.6794
2022-01-06,2022-06-27,-0.6767
2022-01-06,2022-06-28,-0.6739
2022-01-06,2022-06-29,-0.6712
2022-01-06,2022-06-30,-0.6685
2022-01-06,2022-07-01,-0.6658
2022-01-06,2022-07-02,-0.6632
2022-01-06,2022-07-03,-0.6606
2022-01-06,2022-07-04,-0.6580
2022-01-06,2022-07-05,-0.6555
2022-01-06,2022-07-06,-0.6531
2022-01-06,2022-07-07,-0.6506
2022-01-06,2022-07-08,-0.6482
2022-01-06,2022-07-09,-0.6459
2022-01-06,2022-07-10,-0.6435
2022-01-06,2022-07-11,-0.6412
2022-01-06,2022-07-12,-0.6389
2022-01-06,2022-07-13,-0.6366
2022-01-06,2022-07-14,-0.6343
2022-01-06,2022-07-15,-0.6321
2022-01-06,2022-07-16,-0.6299
2022-01-06,2022-07-17,-0.6277
2022-01-06,2022-07-18,-0.6255
2022-01-06,2022-07-19,-0.6234
2022-01-06,2022-07-20,-0.6213
2022-01-06,2022-07-21,-0.6192
2022-01-06,2022-07-22,-0.6171
2022-01-06,2022-07-23,-0.6150
2022-01-07,2022-01-08,-0.7076
2022-01-07,2022-01-09,-0.7076
2022-01-07,2022-01-10,-0.7076
2022-01-07,2022-01-11,-0.7082
2022-01-07,2022-01-12,-0.7085
2022-01-07,2022-01-13,-0.7087
2022-01-07,2022-01-14,-0.7086
2022-01-07,2022-01-15,-0.7087
2022-01-07,2022-01-16,-0.7087
2022-01-07,2022-01-17,-0.7088
2022-01-07,2022-01-18,-0.7090
2022-01-07,2022-01-19,-0.7092
2022-01-07,2022-01-20,-0.7094
2022-01-07,2022-01-21,-0.7096
2022-01-07,2022-01-22,-0.7098
2022-01-07,2022-01-23,-0.7100
2022-01-07,2022-01-24,-0.7102
2022-01-07,2022-01-25,-0.7103
2022-01-07,2022-01-26,-0.7104
2022-01-07,2022-01-27,-0.7105
2022-01-07,2022-01-28,-0.7106
2022-01-07,2022-01-29,-0.7106
2022-01-07,2022-01-30,-0.7107
2022-01-07,2022-01-31,-0.7107
2022-01-07,2022-02-01,-0.7102
2022-01-07,2022-02-02,-0.7101
2022-01-07,2022-02-03,-0.7102
2022-01-07,2022-02-04,-0.7103
2022-01-07,2022-02-05,-0.7103
2022-01-07,2022-02-06,-0.7104
2022-01-07,2022-02-07,-0.7105
2022-01-07,2022-02-08,-0.7106
2022-01-07,2022-02-09,-0.7107
2022-01-07,2022-02-10,-0.7108
2022-01-07,2022-02-11,-0.7110
2022-01-07,2022-02-12,-0.7111
2022-01-07,2022-02-13,-0.7112
2022-01-07,2022-02-14,-0.7113
2022-01-07,2022-02-15,-0.7114
2022-01-07,2022-02-16,-0.7115
2022-01-07,2022-02-17,-0.7116
2022-01-07,2022-02-18,-0.7117
2022-01-07,2022-02-19,-0.7118
2022-01-07,2022-02-20,-0.7119
2022-01-07,2022-02-21,-0.7120
2022-01-07,2022-02-22,-0.7120
2022-01-07,2022-02-23,-0.7121
2022-01-07,2022-02-24,-0.7122
2022-01-07,2022-02-25,-0.7123
2022-01-07,2022-02-26,-0.7124
2022-01-07,2022-02-27,-0.7125
2022-01-07,2022-02-28,-0.7125
2022-01-07,2022-03-01,-0.7122
2022-01-07,2022-03-02,-0.7122
2022-01-07,2022-03-03,-0.7123
2022-01-07,2022-03-04,-0.7123
2022-01-07,2022-03-05,-0.7124
2022-01-07,2022-03-06,-0.7124
2022-01-07,2022-03-07,-0.7125
2022-01-07,2022-03-08,-0.7125
2022-01-07,2022-03-09,-0.7125
2022-01-07,2022-03-10,-0.7126
2022-01-07,2022-03-11,-0.7124
2022-01-07,2022-03-12,-0.7123
2022-01-07,2022-03-13,-0.7123
2022-01-07,2022-03-14,-0.7122
2022-01-07,2022-03-15,-0.7120
2022-01-07,2022-03-16,-0.7118
2022-01-07,2022-03-17,-0.7114
2022-01-07,2022-03-18,-0.7110
2022-01-07,2022-03-19,-0.7106
2022-01-07,2022-03-20,-0.7103
2022-01-07,2022-03-21,-0.7100
2022-01-07,2022-03-22,-0.7097
2022-01-07,2022-03-23,-0.7094
2022-01-07,2022-03-24,-0.7092
2022-01-07,2022-03-25,-0.7090
2022-01-07,2022-03-26,-0.7089
2022-01-07,2022-03-27,-0.7088
2022-01-07,2022-03-28,-0.7087
2022-01-07,2022-03-29,-0.7086
2022-01-07,2022-03-30,-0.7085
2022-01-07,2022-03-31,-0.7084
2022-01-07,2022-04-01,-0.7083
2022-01-07,2022-04-02,-0.7082
2022-01-07,2022-04-03,-0.7081
2022-01-07,2022-04-04,-0.7081
2022-01-07,2022-04-05,-0.7080
2022-01-07,2022-04-06,-0.7080
2022-01-07,2022-04-07,-0.7080
2022-01-07,2022-04-08,-0.7080
2022-01-07,2022-04-09,-0.7080
2022-01-07,2022-04-10,-0.7080
2022-01-07,2022-04-11,-0.7080
2022-01-07,2022-04-12,-0.7079
2022-01-07,2022-04-13,-0.7079
2022-01-07,2022-04-14,-0.7079
2022-01-07,2022-04-15,-0.7079
2022-01-07,2022-04-16,-0.7079
2022-01-07,2022-04-17,-0.7079
2022-01-07,2022-04-18,-0.7079
2022-01-07,2022-04-19,-0.7079
2022-01-07,2022-04-20,-0.7079
2022-01-07,2022-04-21,-0.7079
2022-01-07,2022-04-22,-0.7079
2022-01-07,2022-04-23,-0.7079
2022-01-07,2022-04-24,-0.7079
2022-01-07,2022-04-25,-0.7079
2022-01-07,2022-04-26,-0.7079
2022-01-07,2022-04-27,-0.7079
2022-01-07,2022-04-28,-0.7079
2022-01-07,2022-04-29,-0.7078
2022-01-07,2022-04-30,-0.7078
2022-01-07,2022-05-01,-0.7077
2022-01-07,2022-05-02,-0.7076
2022-01-07,2022-05-03,-0.7076
2022-01-07,2022-05-04,-0.7075
2022-01-07,2022-05-05,-0.7075
2022-01-07,2022-05-06,-0.7075
2022-01-07,2022-05-07,-0.7075
2022-01-07,2022-05-08,-0.7075
2022-01-07,2022-05-09,-0.7074
2022-01-07,2022-05-10,-0.7074
2022-01-07,2022-05-11,-0.7074
2022-01-07,2022-05-12,-0.7074
2022-01-07,2022-05-13,-0.7074
2022-01-07,2022-05-14,-0.7074
2022-01-07,2022-05-15,-0.7074
2022-01-07,2022-05-16,-0.7074
2022-01-07,2022-05-17,-0.7074
2022-01-07,2022-05-18,-0.7074
2022-01-07,2022-05-19,-0.7075
2022-01-07,2022-05-20,-0.7075
2022-01-07,2022-05-21,-0.7075
2022-01-07,2022-05-22,-0.7075
2022-01-07,2022-05-23,-0.7075
2022-01-07,2022-05-24,-0.7075
2022-01-07,2022-05-25,-0.7075
2022-01-07,2022-05-26,-0.7075
2022-01-07,2022-05-27,-0.7075
2022-01-07,2022-05-28,-0.7075
2022-01-07,2022-05-29,-0.7075
2022-01-07,2022-05-30,-0.7075
2022-01-07,2022-05-31,-0.7075
2022-01-07,2022-06-01,-0.7073
2022-01-07,2022-06-02,-0.7073
2022-01-07,2022-06-03,-0.7073
2022-01-07,2022-06-04,-0.7073
2022-01-07,2022-06-05,-0.7073
2022-01-07,2022-06-06,-0.7073
2022-01-07,2022-06-07,-0.7073
2022-01-07,2022-06-08,-0.7073
2022-01-07,2022-06-09,-0.7073
2022-01-07,2022-06-10,-0.7073
2022-01-07,2022-06-11,-0.7073
2022-01-07,2022-06-12,-0.7073
2022-01-07,2022-06-13,-0.7073
2022-01-07,2022-06-14,-0.7073
2022-01-07,2022-06-15,-0.7072
2022-01-07,2022-06-16,-0.7071
2022-01-07,2022-06-17,-0.7058
2022-01-07,2022-06-18,-0.7028
2022-01-07,2022-06-19,-0.6997
2022-01-07,2022-06-20,-0.6968
2022-01-07,2022-06-21,-0.6938
2022-01-07,2022-06-22,-0.6909
2022-01-07,2022-06-23,-0.6879
2022-01-07,2022-06-24,-0.6850
2022-01-07,2022-06-25,-0.6821
2022-01-07,2022-06-26,-0.6793
2022-01-07,2022-06-27,-0.6765
2022-01-07,2022-06-28,-0.6737
2022-01-07,2022-06-29,-0.6709
2022-01-07,2022-06-30,-0.6682
2022-01-07,2022-07-01,-0.6655
2022-01-07,2022-07-02,-0.6629
2022-01-07,2022-07-03,-0.6603
2022-01-07,2022-07-04,-0.6578
2022-01-07,2022-07-05,-0.6552
2022-01-07,2022-07-06,-0.6528
2022-01-07,2022-07-07,-0.6503
2022-01-07,2022-07-08,-0.6479
2022-01-07,2022-07-09,-0.6455
2022-01-07,2022-07-10,-0.6432
2022-01-07,2022-07-11,-0.6408
2022-01-07,2022-07-12,-0.6385
2022-01-07,2022-07-13,-0.6362
2022-01-07,2022-07-14,-0.6339
2022-01-07,2022-07-15,-0.6317
2022-01-07,2022-07-16,-0.6295
2022-01-07,2022-07-17,-0.6273
2022-01-07,2022-07-18,-0.6251
2022-01-07,2022-07-19,-0.6229
2022-01-07,2022-07-20,-0.6208
2022-01-07,2022-07-21,-0.6187
2022-01-07,2022-07-22,-0.6166
2022-01-07,2022-07-23,-0.6145
2022-01-08,2022-01-09,-0.7076
2022-01-08,2022-01-10,-0.7076
2022-01-08,2022-01-11,-0.7084
2022-01-08,2022-01-12,-0.7087
2022-01-08,2022-01-13,-0.7089
2022-01-08,2022-01-14,-0.7088
2022-01-08,2022-01-15,-0.7088
2022-01-08,2022-01-16,-0.7089
2022-01-08,2022-01-17,-0.7089
2022-01-08,2022-01-18,-0.7092
2022-01-08,2022-01-19,-0.7094
2022-01-08,2022-01-20,-0.7096
2022-01-08,2022-01-21,-0.7098
2022-01-08,2022-01-22,-0.7100
2022-01-08,2022-01-23,-0.7102
2022-01-08,2022-01-24,-0.7103
2022-01-08,2022-01-25,-0.7105
2022-01-08,2022-01-26,-0.7106
2022-01-08,2022-01-27,-0.7107
2022-01-08,2022-01-28,-0.7107
2022-01-08,2022-01-29,-0.7108
2022-01-08,2022-01-30,-0.7108
2022-01-08,2022-01-31,-0.7109
2022-01-08,2022-02-01,-0.7103
2022-01-08,2022-02-02,-0.7103
2022-01-08,2022-02-03,-0.7103
2022-01-08,2022-02-04,-0.7104
2022-01-08,2022-02-05,-0.7104
2022-01-08,2022-02-06,-0.7105
2022-01-08,2022-02-07,-0.7106
2022-01-08,2022-02-08,-0.7107
2022-01-08,2022-02-09,-0.7108
2022-01-08,2022-02-10,-0.7109
2022-01-08,2022-02-11,-0.7111
2022-01-08,2022-02-12,-0.7112
2022-01-08,2022-02-13,-0.7113
2022-01-08,2022-02-14,-0.7114
2022-01-08,2022-02-15,-0.7115
2022-01-08,2022-02-16,-0.7116
2022-01-08,2022-02-17,-0.7117
2022-01-08,2022-02-18,-0.7118
2022-01-08,2022-02-19,-0.7119
2022-01-08,2022-02-20,-0.7120
2022-01-08,2022-02-21,-0.7121
2022-01-08,2022-02-22,-0.7122
2022-01-08,2022-02-23,-0.7122
2022-01-08,2022-02-24,-0.7123
2022-01-08,2022-02-25,-0.7124
2022-01-08,2022-02-26,-0.7125
2022-01-08,2022-02-27,-0.7126
2022-01-08,2022-02-28,-0.7126
2022-01-08,2022-03-01,-0.7123
2022-01-08,2022-03-02,-0.7123
2022-01-08,2022-03-03,-0.7124
2022-01-08,2022-03-04,-0.7124
2022-01-08,2022-03-05,-0.7125
2022-01-08,2022-03-06,-0.7125
2022-01-08,2022-03-07,-0.7126
2022-01-08,2022-03-08,-0.7126
2022-01-08,2022-03-09,-0.7126
2022-01-08,2022-03-10,-0.7127
2022-01-08,2022-03-11,-0.7125
2022-01-08,2022-03-12,-0.7124
2022-01-08,2022-03-13,-0.7123
2022-01-08,2022-03-14,-0.7123
2022-01-08,2022-03-15,-0.7121
2022-01-08,2022-03-16,-0.7118
2022-01-08,2022-03-17,-0.7115
2022-01-08,2022-03-18,-0.7110
2022-01-08,2022-03-19,-0.7107
2022-01-08,2022-03-20,-0.7103
2022-01-08,2022-03-21,-0.7100
2022-01-08,2022-03-22,-0.7097
2022-01-08,2022-03-23,-0.7095
2022-01-08,2022-03-24,-0.7092
2022-01-08,2022-03-25,-0.7091
2022-01-08,2022-03-26,-0.7090
2022-01-08,2022-03-27,-0.7088
2022-01-08,2022-03-28,-0.7087
2022-01-08,2022-03-29,-0.7086
2022-01-08,2022-03-30,-0.7085
2022-01-08,2022-03-31,-0.7084
2022-01-08,2022-04-01,-0.7083
2022-01-08,2022-04-02,-0.7082
2022-01-08,2022-04-03,-0.7081
2022-01-08,2022-04-04,-0.7081
2022-01-08,2022-04-05,-0.7080
2022-01-08,2022-04-06,-0.7080
2022-01-08,2022-04-07,-0.7080
2022-01-08,2022-04-08,-0.7080
2022-01-08,2022-04-09,-0.7080
2022-01-08,2022-04-10,-0.7080
2022-01-08,2022-04-11,-0.7080
2022-01-08,2022-04-12,-0.7080
2022-01-08,2022-04-13,-0.7079
2022-01-08,2022-04-14,-0.7079
2022-01-08,2022-04-15,-0.7079
2022-01-08,2022-04-16,-0.7079
2022-01-08,2022-04-17,-0.7079
2022-01-08,2022-04-18,-0.7079
2022-01-08,2022-04-19,-0.7079
2022-01-08,2022-04-20,-0.7079
2022-01-08,2022-04-21,-0.7079
2022-01-08,2022-04-22,-0.7079
2022-01-08,2022-04-23,-0.7079
2022-01-08,2022-04-24,-0.7079
2022-01-08,2022-04-25,-0.7079
2022-01-08,2022-04-26,-0.7079
2022-01-08,2022-04-27,-0.7079
2022-01-08,2022-04-28,-0.7079
2022-01-08,2022-04-29,-0.7079
2022-01-08,2022-04-30,-0.7078
2022-01-08,2022-05-01,-0.7077
2022-01-08,2022-05-02,-0.7077
2022-01-08,2022-05-03,-0.7076
2022-01-08,2022-05-04,-0.7075
2022-01-08,2022-05-05,-0.7075
2022-01-08,2022-05-06,-0.7075
2022-01-08,2022-05-07,-0.7075
2022-01-08,2022-05-08,-0.7075
2022-01-08,2022-05-09,-0.7074
2022-01-08,2022-05-10,-0.7074
2022-01-08,2022-05-11,-0.7074
2022-01-08,2022-05-12,-0.7075
2022-01-08,2022-05-13,-0.7075
2022-01-08,2022-05-14,-0.7075
2022-01-08,2022-05-15,-0.7075
2022-01-08,2022-05-16,-0.7075
2022-01-08,2022-05-17,-0.7075
2022-01-08,2022-05-18,-0.7075
2022-01-08,2022-05-19,-0.7075
2022-01-08,2022-05-20,-0.7075
2022-01-08,2022-05-21,-0.7075
2022-01-08,2022-05-22,-0.7075
2022-01-08,2022-05-23,-0.7075
2022-01-08,2022-05-24,-0.7075
2022-01-08,2022-05-25,-0.7075
2022-01-08,2022-05-26,-0.7075
2022-01-08,2022-05-27,-0.7075
2022-01-08,2022-05-28,-0.7075
2022-01-08,2022-05-29,-0.7075
2022-01-08,2022-05-30,-0.7075
2022-01-08,2022-05-31,-0.7075
2022-01-08,2022-06-01,-0.7074
2022-01-08,2022-06-02,-0.7074
2022-01-08,2022-06-03,-0.7073
2022-01-08,2022-06-04,-0.7073
2022-01-08,2022-06-05,-0.7073
2022-01-08,2022-06-06,-0.7073
2022-01-08,2022-06-07,-0.7073
2022-01-08,2022-06-08,-0.7073
2022-01-08,2022-06-09,-0.7073
2022-01-08,2022-06-10,-0.7073
2022-01-08,2022-06-11,-0.7073
2022-01-08,2022-06-12,-0.7073
2022-01-08,2022-06-13,-0.7073
2022-01-08,2022-06-14,-0.7073
2022-01-08,2022-06-15,-0.7072
2022-01-08,2022-06-16,-0.7071
2022-01-08,2022-06-17,-0.7058
2022-01-08,2022-06-18,-0.7028
2022-01-08,2022-06-19,-0.6997
2022-01-08,2022-06-20,-0.6967
2022-01-08,2022-06-21,-0.6937
2022-01-08,2022-06-22,-0.6908
2022-01-08,2022-06-23,-0.6878
2022-01-08,2022-06-24,-0.6849
2022-01-08,2022-06-25,-0.6820
2022-01-08,2022-06-26,-0.6791
2022-01-08,2022-06-27,-0.6763
2022-01-08,2022-06-28,-0.6735
2022-01-08,2022-06-29,-0.6707
2022-01-08,2022-06-30,-0.6680
2022-01-08,2022-07-01,-0.6653
2022-01-08,2022-07-02,-0.6627
2022-01-08,2022-07-03,-0.6601
2022-01-08,2022-07-04,-0.6575
2022-01-08,2022-07-05,-0.6550
2022-01-08,2022-07-06,-0.6525
2022-01-08,2022-07-07,-0.6500
2022-01-08,2022-07-08,-0.6476
2022-01-08,2022-07-09,-0.6452
2022-01-08,2022-07-10,-0.6428
2022-01-08,2022-07-11,-0.6405
2022-01-08,2022-07-12,-0.6382
2022-01-08,2022-07-13,-0.6358
2022-01-08,2022-07-14,-0.6336
2022-01-08,2022-07-15,-0.6313
2022-01-08,2022-07-16,-0.6291
2022-01-08,2022-07-17,-0.6269
2022-01-08,2022-07-18,-0.6247
2022-01-08,2022-07-19,-0.6225
2022-01-08,2022-07-20,-0.6204
2022-01-08,2022-07-21,-0.6183
2022-01-08,2022-07-22,-0.6162
2022-01-08,2022-07-23,-0.6141
2022-01-09,2022-01-10,-0.7076
2022-01-09,2022-01-11,-0.7088
2022-01-09,2022-01-12,-0.7091
2022-01-09,2022-01-13,-0.7092
2022-01-09,2022-01-14,-0.7090
2022-01-09,2022-01-15,-0.7090
2022-01-09,2022-01-16,-0.7091
2022-01-09,2022-01-17,-0.7091
2022-01-09,2022-01-18,-0.7094
2022-01-09,2022-01-19,-0.7096
2022-01-09,2022-01-20,-0.7098
2022-01-09,2022-01-21,-0.7100
2022-01-09,2022-01-22,-0.7102
2022-01-09,2022-01-23,-0.7104
2022-01-09,2022-01-24,-0.7105
2022-01-09,2022-01-25,-0.7106
2022-01-09,2022-01-26,-0.7108
2022-01-09,2022-01-27,-0.7109
2022-01-09,2022-01-28,-0.7109
2022-01-09,2022-01-29,-0.7110
2022-01-09,2022-01-30,-0.7110
2022-01-09,2022-01-31,-0.7110
2022-01-09,2022-02-01,-0.7104
2022-01-09,2022-02-02,-0.7104
2022-01-09,2022-02-03,-0.7104
2022-01-09,2022-02-04,-0.7105
2022-01-09,2022-02-05,-0.7106
2022-01-09,2022-02-06,-0.7106
2022-01-09,2022-02-07,-0.7107
2022-01-09,2022-02-08,-0.7108
2022-01-09,2022-02-09,-0.7109
2022-01-09,2022-02-10,-0.7110
2022-01-09,2022-02-11,-0.7112
2022-01-09,2022-02-12,-0.7113
2022-01-09,2022-02-13,-0.7114
2022-01-09,2022-02-14,-0.7116
2022-01-09,2022-02-15,-0.7116
2022-01-09,2022-02-16,-0.7117
2022-01-09,2022-02-17,-0.7118
2022-01-09,2022-02-18,-0.7119
2022-01-09,2022-02-19,-0.7120
2022-01-09,2022-02-20,-0.7121
2022-01-09,2022-02-21,-0.7122
2022-01-09,2022-02-22,-0.7123
2022-01-09,2022-02-23,-0.7124
2022-01-09,2022-02-24,-0.7124
2022-01-09,2022-02-25,-0.7126
2022-01-09,2022-02-26,-0.7126
2022-01-09,2022-02-27,-0.7127
2022-01-09,2022-02-28,-0.7127
2022-01-09,2022-03-01,-0.7124
2022-01-09,2022-03-02,-0.7124
2022-01-09,2022-03-03,-0.7125
2022-01-09,2022-03-04,-0.7125
2022-01-09,2022-03-05,-0.7126
2022-01-09,2022-03-06,-0.7126
2022-01-09,2022-03-07,-0.7127
2022-01-09,2022-03-08,-0.7127
2022-01-09,2022-03-09,-0.7127
2022-01-09,2022-03-10,-0.7128
2022-01-09,2022-03-11,-0.7126
2022-01-09,2022-03-12,-0.7125
2022-01-09,2022-03-13,-0.7124
2022-01-09,2022-03-14,-0.7124
2022-01-09,2022-03-15,-0.7121
2022-01-09,2022-03-16,-0.7119
2022-01-09,2022-03-17,-0.7115
2022-01-09,2022-03-18,-0.7111
2022-01-09,2022-03-19,-0.7107
2022-01-09,2022-03-20,-0.7104
2022-01-09,2022-03-21,-0.7101
2022-01-09,2022-03-22,-0.7098
2022-01-09,2022-03-23,-0.7095
2022-01-09,2022-03-24,-0.7093
2022-01-09,2022-03-25,-0.7091
2022-01-09,2022-03-26,-0.7090
2022-01-09,2022-03-27,-0.7089
2022-01-09,2022-03-28,-0.7087
2022-01-09,2022-03-29,-0.7086
2022-01-09,2022-03-30,-0.7085
2022-01-09,2022-03-31,-0.7084
2022-01-09,2022-04-01,-0.7083
2022-01-09,2022-04-02,-0.7082
2022-01-09,2022-04-03,-0.7082
2022-01-09,2022-04-04,-0.7081
2022-01-09,2022-04-05,-0.7081
2022-01-09,2022-04-06,-0.7081
2022-01-09,2022-04-07,-0.7080
2022-01-09,2022-04-08,-0.7080
2022-01-09,2022-04-09,-0.7080
2022-01-09,2022-04-10,-0.7080
2022-01-09,2022-04-11,-0.7080
2022-01-09,2022-04-12,-0.7080
2022-01-09,2022-04-13,-0.7080
2022-01-09,2022-04-14,-0.7079
2022-01-09,2022-04-15,-0.7079
2022-01-09,2022-04-16,-0.7080
2022-01-09,2022-04-17,-0.7080
2022-01-09,2022-04-18,-0.7080
2022-01-09,2022-04-19,-0.7080
2022-01-09,2022-04-20,-0.7080
2022-01-09,2022-04-21,-0.7079
2022-01-09,2022-04-22,-0.7080
2022-01-09,2022-04-23,-0.7079
2022-01-09,2022-04-24,-0.7079
2022-01-09,2022-04-25,-0.7079
2022-01-09,2022-04-26,-0.7079
2022-01-09,2022-04-27,-0.7079
2022-01-09,2022-04-28,-0.7079
2022-01-09,2022-04-29,-0.7079
2022-01-09,2022-04-30,-0.7078
2022-01-09,2022-05-01,-0.7077
2022-01-09,2022-05-02,-0.7077
2022-01-09,2022-05-03,-0.7076
2022-01-09,2022-05-04,-0.7076
2022-01-09,2022-05-05,-0.7075
2022-01-09,2022-05-06,-0.7075
2022-01-09,2022-05-07,-0.7075
2022-01-09,2022-05-08,-0.7075
2022-01-09,2022-05-09,-0.7075
2022-01-09,2022-05-10,-0.7075
2022-01-09,2022-05-11,-0.7075
2022-01-09,2022-05-12,-0.7075
2022-01-09,2022-05-13,-0.7075
2022-01-09,2022-05-14,-0.7075
2022-01-09,2022-05-15,-0.7075
2022-01-09,2022-05-16,-0.7075
2022-01-09,2022-05-17,-0.7075
2022-01-09,2022-05-18,-0.7075
2022-01-09,2022-05-19,-0.7075
2022-01-09,2022-05-20,-0.7075
2022-01-09,2022-05-21,-0.7075
2022-01-09,2022-05-22,-0.7075
2022-01-09,2022-05-23,-0.7075
2022-01-09,2022-05-24,-0.7075
2022-01-09,2022-05-25,-0.7075
2022-01-09,2022-05-26,-0.7075
2022-01-09,2022-05-27,-0.7075
2022-01-09,2022-05-28,-0.7075
2022-01-09,2022-05-29,-0.7075
2022-01-09,2022-05-30,-0.7075
2022-01-09,2022-05-31,-0.7075
2022-01-09,2022-06-01,-0.7074
2022-01-09,2022-06-02,-0.7074
2022-01-09,2022-06-03,-0.7074
2022-01-09,2022-06-04,-0.7074
2022-01-09,2022-06-05,-0.7074
2022-01-09,2022-06-06,-0.7073
2022-01-09,2022-06-07,-0.7073
2022-01-09,2022-06-08,-0.7073
2022-01-09,2022-06-09,-0.7073
2022-01-09,2022-06-10,-0.7073
2022-01-09,2022-06-11,-0.7073
2022-01-09,2022-06-12,-0.7073
2022-01-09,2022-06-13,-0.7073
2022-01-09,2022-06-14,-0.7073
2022-01-09,2022-06-15,-0.7072
2022-01-09,2022-06-16,-0.7072
2022-01-09,2022-06-17,-0.7058
2022-01-09,2022-06-18,-0.7027
2022-01-09,2022-06-19,-0.6997
2022-01-09,2022-06-20,-0.6967
2022-01-09,2022-06-21,-0.6937
2022-01-09,2022-06-22,-0.6907
2022-01-09,2022-06-23,-0.6877
2022-01-09,2022-06-24,-0.6847
2022-01-09,2022-06-25,-0.6818
2022-01-09,2022-06-26,-0.6790
2022-01-09,2022-06-27,-0.6761
2022-01-09,2022-06-28,-0.6733
2022-01-09,2022-06-29,-0.6705
2022-01-09,2022-06-30,-0.6678
2022-01-09,2022-07-01,-0.6651
2022-01-09,2022-07-02,-0.6624
2022-01-09,2022-07-03,-0.6598
2022-01-09,2022-07-04,-0.6572
2022-01-09,2022-07-05,-0.6547
2022-01-09,2022-07-06,-0.6522
2022-01-09,2022-07-07,-0.6497
2022-01-09,2022-07-08,-0.6473
2022-01-09,2022-07-09,-0.6449
2022-01-09,2022-07-10,-0.6425
2022-01-09,2022-07-11,-0.6401
2022-01-09,2022-07-12,-0.6378
2022-01-09,2022-07-13,-0.6355
2022-01-09,2022-07-14,-0.6332
2022-01-09,2022-07-15,-0.6309
2022-01-09,2022-07-16,-0.6287
2022-01-09,2022-07-17,-0.6264
2022-01-09,2022-07-18,-0.6242
2022-01-09,2022-07-19,-0.6221
2022-01-09,2022-07-20,-0.6199
2022-01-09,2022-07-21,-0.6178
2022-01-09,2022-07-22,-0.6157
2022-01-09,2022-07-23,-0.6136
2022-01-10,2022-01-11,-0.7100
2022-01-10,2022-01-12,-0.7098
2022-01-10,2022-01-13,-0.7098
2022-01-10,2022-01-14,-0.7094
2022-01-10,2022-01-15,-0.7093
2022-01-10,2022-01-16,-0.7093
2022-01-10,2022-01-17,-0.7093
2022-01-10,2022-01-18,-0.7096
2022-01-10,2022-01-19,-0.7098
2022-01-10,2022-01-20,-0.7100
